url,out,checksum
https://researchdata.ntu.edu.sg/api/access/datafile/111125?gbrecs=true,..\data\S0004\S0004_full_SQobold_spl.wav,e8e350d81313e778f176e2e1504d9311f069d9ea0f081f932592a1a2822b87956669fe8d16141249aca1c21d836953831f25fab820116207e8fd05047ff7d40e
https://researchdata.ntu.edu.sg/api/access/datafile/111129?gbrecs=true,..\data\S0004\S0004_full_Zylia_02ch.wav,2ae293362f1b9a2618227cd6d9727d7188f8393e09709a331590e7aa55b92703bcd702c5278b8ef810d981e4d22792476b1ea5b37ba400bc4d13f793c1d7b388
Upon request,..\data\S0004\S0004_full_Zylia_19ch_part01.wav,b2a0b3c3fbf3710cabe30463fe0670d41fdd6fa703ade0a4dd8a321c012bef265e2bd8d1663184a7a800735f0fa221a2f394f19d56295ebbbb385a3160a26d40
Upon request,..\data\S0004\S0004_full_Zylia_19ch_part02.wav,af6f4a4e4434f79d63f7d05216ea30c2b1309aa2ba506008f13e94213ff60c4709e0c4e39bbd7465fe7dcd18f9a9d90a7b277c022a043ca7614b59697d3639d1
https://researchdata.ntu.edu.sg/api/access/datafile/111091?gbrecs=true,..\data\S0005\S0005_1min_Insta360.mp4,cdc7ac3ba2493bf0f915d2098d015941f58b4342c64c40981d49e0a9116ce441b5202a4eea8be7c1f7c61f897d90efc458fcc1b4e018c1132264624b62a7cac2
https://researchdata.ntu.edu.sg/api/access/datafile/111347?gbrecs=true,..\data\S0005\S0005_1min_SQobold_all.hdf,bf9f8be5998a8d505a7257b13cb3cafe979fdde19ddf28543e5b982672bd7e64d0be1b914b020e3262fa6ee47df600b0cfa4a0362df9b4bb54c7b9602ab71417
https://researchdata.ntu.edu.sg/api/access/datafile/110199?gbrecs=true,..\data\S0005\S0005_1min_SQobold_bin.wav,4352f9decc921d087dc042eda585bfbd2f94126b7e5513d4f583a72e4c8fbeddd3941ded41f038e834d96f2242f7c61b5de324aa3a373ea5f72a34c0afb64ab5
https://researchdata.ntu.edu.sg/api/access/datafile/110373?gbrecs=true,..\data\S0005\S0005_1min_SQobold_spl.wav,abe9c98f4adba05c8335d3517434fc6324cf4223b2b72dfa58770a26ebf734e4b86601574cbd9d560d8902e835836bc8c14e24781f59cc97c00522ca1db21a3f
https://researchdata.ntu.edu.sg/api/access/datafile/110285?gbrecs=true,..\data\S0005\S0005_1min_Zylia_02ch.wav,c695554a1eea8aa7b210371b9158e02bb06fd2e8c7e814a4de1b0f5a63b1f5587cdcb36c7d83a23e93737eb9ff87eada554b7bb66bb41482a40c38961e35293b
https://researchdata.ntu.edu.sg/api/access/datafile/110387?gbrecs=true,..\data\S0005\S0005_1min_Zylia_19ch.wav,68edaf964a4579b73ffceb0eb258380671d77aae72bb12b0c0121de15757b71e7e2908ad6ba79d74bba0a6e58ca7501f24282eb8f4c629d347e98c851181a54f
Upon request,..\data\S0005\S0005_full_Insta360.mp4,2d16921b2a01f8d350029d48baa48f22d5b839a26b38d757e6a61e1d83e8db0ab74e9b1eb30dddacb1aa7dd0f2d7d728e64574cfa70eddc397702639eb803eb1
https://researchdata.ntu.edu.sg/api/access/datafile/111128?gbrecs=true,..\data\S0005\S0005_full_SQobold_all.hdf,52bb9aaba4111cad606d560d0fe586e0724a42f6347cf10a2c1a2b2deb7bda55cc2432191769080fd8ac0c92f0df66ba8ebc4d3596ab98b2e4295dc9d898029f
